Timestamp,RequestID,LogStream,DurationInMS,BilledDurationInMS,MemorySetInMB,MemoryUsedInMB
2022-12-25 16:57:21.547,06b081f0-9271-5640-9b09-ddd2115eddc7,2022/12/25/[$LATEST]5f7be210e06942c79f1f1c7cf649f603,803.33,804.0,128,82
2022-12-25 16:57:21.533,e2cb4c12-2358-57ee-88c7-1030a068a8ae,2022/12/25/[$LATEST]4929ba7e55954da981e74fe42d505121,803.29,804.0,128,82
2022-12-25 16:57:21.506,f60cca6b-9e51-55d9-8741-96491d7eeb66,2022/12/25/[$LATEST]efc843ea92d54494b30f8e88a79c96d9,834.2,835.0,128,82
2022-12-25 16:57:21.435,daa6413c-9e37-51ad-b5c6-1d1e1d079bf5,2022/12/25/[$LATEST]74aab8a145554abca0f5dac68a42353a,875.12,876.0,128,82
2022-12-25 16:57:21.430,de1d9faa-47d4-5824-81d2-c388c4e4f3ba,2022/12/25/[$LATEST]14f7fc1e06df44269caa414d51b280f0,820.8,821.0,128,82
2022-12-25 16:57:21.286,1e55fb20-c5f1-5c40-871e-a70246de0618,2022/12/25/[$LATEST]8520b1ce6b794cb99fb6a3163b14124f,835.74,836.0,128,82
2022-12-25 16:57:21.273,f4e4fe44-e43c-5a82-b197-a266670c011c,2022/12/25/[$LATEST]f1841165aa80419f9730f4eb927cd02e,856.41,857.0,128,82
2022-12-25 16:57:21.207,99b476e0-6254-54c6-b6cd-2ac2e1645b86,2022/12/25/[$LATEST]4d38d68d9b794584a5662b809cbcc740,779.81,780.0,128,82
2022-12-25 16:57:20.646,bd9aa679-daed-5564-afd0-fa5b59c2bbdb,2022/12/25/[$LATEST]efc843ea92d54494b30f8e88a79c96d9,840.22,841.0,128,82
2022-12-25 16:57:20.590,d9deff64-f14c-5eda-8387-a3467263555d,2022/12/25/[$LATEST]14f7fc1e06df44269caa414d51b280f0,832.91,833.0,128,82
2022-12-25 16:57:20.555,a0149af1-c3bf-5263-a6da-c6d340909d23,2022/12/25/[$LATEST]74aab8a145554abca0f5dac68a42353a,828.91,829.0,128,82
2022-12-25 16:57:20.525,3e36fa6a-1369-5862-9783-a648904623fc,2022/12/25/[$LATEST]151cb5e0a63043b4ad4f64296b7a02fe,812.35,813.0,128,82
2022-12-25 16:57:20.473,15cb61a1-890f-5aa0-861e-3d830a20241f,2022/12/25/[$LATEST]4929ba7e55954da981e74fe42d505121,865.3,866.0,128,82
2022-12-25 16:57:20.393,6fc6bf34-aeb0-52bf-a7f0-e3162d9f1938,2022/12/25/[$LATEST]f1841165aa80419f9730f4eb927cd02e,844.19,845.0,128,82
2022-12-25 16:57:20.247,71a6cd65-62e9-5cb9-b8c4-9147e1c633f9,2022/12/25/[$LATEST]4d38d68d9b794584a5662b809cbcc740,829.23,830.0,128,82
2022-12-25 16:57:20.086,1287c801-8a1b-58e7-abf8-942309341379,2022/12/25/[$LATEST]8520b1ce6b794cb99fb6a3163b14124f,860.69,861.0,128,82
2022-12-25 16:57:20.067,97463b43-c99e-5120-b245-67614ab10e60,2022/12/25/[$LATEST]5f7be210e06942c79f1f1c7cf649f603,835.44,836.0,128,82
2022-12-25 16:57:20.014,f9a342cf-9cf6-58fb-b0c1-1eed1fd8e2a3,2022/12/25/[$LATEST]88aafffcaa04449cb6bc7367398d7a4d,1216.68,1217.0,128,82
2022-12-25 16:57:19.715,84e1cad4-32e0-5dda-9773-96f6b1ce1365,2022/12/25/[$LATEST]74aab8a145554abca0f5dac68a42353a,888.69,889.0,128,81
2022-12-25 16:57:19.710,8cf58ef3-443e-581d-9939-d2d1c71046a2,2022/12/25/[$LATEST]14f7fc1e06df44269caa414d51b280f0,785.36,786.0,128,82
2022-12-25 16:57:19.647,dcc98ad6-e8ec-5aa2-ba05-d6f46bc285e2,2022/12/25/[$LATEST]151cb5e0a63043b4ad4f64296b7a02fe,841.04,842.0,128,82
2022-12-25 16:57:19.646,a778a9df-ee7c-53b9-918c-f5fd6d527827,2022/12/25/[$LATEST]efc843ea92d54494b30f8e88a79c96d9,802.86,803.0,128,82
2022-12-25 16:57:19.533,8e2bb9f4-d008-55da-a975-e5d653261e5d,2022/12/25/[$LATEST]f1841165aa80419f9730f4eb927cd02e,861.0,862.0,128,82
2022-12-25 16:57:19.473,a4066c2f-9fdf-5e8a-bd7c-300d1cf18035,2022/12/25/[$LATEST]4929ba7e55954da981e74fe42d505121,838.66,839.0,128,82
2022-12-25 16:57:19.307,d1116986-f996-59e6-8971-35a47ab8ec3a,2022/12/25/[$LATEST]4d38d68d9b794584a5662b809cbcc740,781.11,782.0,128,82
2022-12-25 16:57:19.146,7b5129b8-b4c3-5c30-a8fb-759a37ed19ec,2022/12/25/[$LATEST]8520b1ce6b794cb99fb6a3163b14124f,834.89,835.0,128,82
2022-12-25 16:57:18.772,b543f65e-33f9-5f07-bf43-aa7cb0d447d1,2022/12/25/[$LATEST]88aafffcaa04449cb6bc7367398d7a4d,858.04,859.0,128,82
2022-12-25 16:57:18.593,07203392-5575-5c1c-9cdc-6fb0d658b4ca,2022/12/25/[$LATEST]4929ba7e55954da981e74fe42d505121,827.57,828.0,128,82
2022-12-25 16:57:18.553,80ebec4c-6090-5467-bbce-b06ee3bd3ff9,2022/12/25/[$LATEST]f1841165aa80419f9730f4eb927cd02e,850.0,850.0,128,82
2022-12-25 16:57:18.447,7d91a382-4cbb-58c7-aa6d-ffa0cf96429f,2022/12/25/[$LATEST]4d38d68d9b794584a5662b809cbcc740,1181.29,1182.0,128,82
2022-12-25 16:57:18.404,adcc3dee-53c7-55e9-839d-61ccd0ea7035,2022/12/25/[$LATEST]151cb5e0a63043b4ad4f64296b7a02fe,878.69,879.0,128,82
2022-12-25 16:57:18.395,d9b30adc-9bc6-5cfc-be84-56fe18ebe3bc,2022/12/25/[$LATEST]74aab8a145554abca0f5dac68a42353a,860.92,861.0,128,81
2022-12-25 16:57:18.386,f99fffcd-999d-59a8-af22-a3ef1ab0217e,2022/12/25/[$LATEST]efc843ea92d54494b30f8e88a79c96d9,817.61,818.0,128,82
2022-12-25 16:57:18.246,abc6075c-1c90-5b42-add7-5b7e9fbdee9e,2022/12/25/[$LATEST]8520b1ce6b794cb99fb6a3163b14124f,845.74,846.0,128,82
2022-12-25 16:57:17.970,8c3c20b1-6989-5c9a-94dd-7c93eaa44946,2022/12/25/[$LATEST]14f7fc1e06df44269caa414d51b280f0,785.33,786.0,128,82
2022-12-25 16:57:17.634,adc980d0-6431-5a98-b645-dcf2e71db24e,2022/12/25/[$LATEST]f1841165aa80419f9730f4eb927cd02e,817.9,818.0,128,82
2022-12-25 16:57:17.504,42f481e2-19e9-5070-963d-ddc09ac578a6,2022/12/25/[$LATEST]151cb5e0a63043b4ad4f64296b7a02fe,805.86,806.0,128,82
2022-12-25 16:57:17.366,178e4a60-3afe-53a9-9ebb-1642b9d27b7f,2022/12/25/[$LATEST]8520b1ce6b794cb99fb6a3163b14124f,870.92,871.0,128,82
2022-12-25 16:57:17.295,543ea5b4-032f-5dec-9993-f9968003f2ac,2022/12/25/[$LATEST]74aab8a145554abca0f5dac68a42353a,877.67,878.0,128,81
2022-12-25 16:57:17.247,6a1e56c6-05e2-5bde-b6f0-0ae486ceae02,2022/12/25/[$LATEST]4d38d68d9b794584a5662b809cbcc740,823.69,824.0,128,82
2022-12-25 16:57:17.226,aa85722d-8620-5744-91af-2e0f050c7cda,2022/12/25/[$LATEST]efc843ea92d54494b30f8e88a79c96d9,811.28,812.0,128,82
2022-12-25 16:57:17.150,ff5dee91-c435-56a6-a29f-b2b34719b37a,2022/12/25/[$LATEST]14f7fc1e06df44269caa414d51b280f0,837.94,838.0,128,82
2022-12-25 16:57:16.973,61bd21dd-2142-5ef7-af0f-7dffa26e8570,2022/12/25/[$LATEST]4929ba7e55954da981e74fe42d505121,854.71,855.0,128,82
2022-12-25 16:57:16.584,c4b68a2f-adc9-5f1c-860f-d60d2ee267ca,2022/12/25/[$LATEST]151cb5e0a63043b4ad4f64296b7a02fe,811.58,812.0,128,82
2022-12-25 16:57:16.533,b742e962-95c3-54a0-9f5f-b54016e81c76,2022/12/25/[$LATEST]f1841165aa80419f9730f4eb927cd02e,865.12,866.0,128,82
2022-12-25 16:57:16.366,6ca3ddc6-ed21-5139-ad39-81e46e0aeb61,2022/12/25/[$LATEST]efc843ea92d54494b30f8e88a79c96d9,765.44,766.0,128,82
2022-12-25 16:57:16.250,f3ec402a-ae84-596c-8f93-1c082daf670c,2022/12/25/[$LATEST]14f7fc1e06df44269caa414d51b280f0,793.48,794.0,128,82
2022-12-25 16:57:16.216,00325526-f87d-55d6-ba74-09047b563e51,2022/12/25/[$LATEST]74aab8a145554abca0f5dac68a42353a,820.91,821.0,128,81
2022-12-25 16:57:16.127,c3e4d78c-bb12-5aa1-83aa-8bae3839d5e1,2022/12/25/[$LATEST]4d38d68d9b794584a5662b809cbcc740,797.41,798.0,128,82
2022-12-25 16:57:16.126,d47ea884-b484-519e-956f-f4a637afda19,2022/12/25/[$LATEST]8520b1ce6b794cb99fb6a3163b14124f,841.6,842.0,128,82
2022-12-25 16:57:16.053,544dbee3-10ed-528b-af6c-e2c193c6a915,2022/12/25/[$LATEST]4929ba7e55954da981e74fe42d505121,823.04,824.0,128,82
2022-12-25 16:57:15.912,f39a4fb6-c22f-58bf-938e-139441042338,2022/12/25/[$LATEST]88aafffcaa04449cb6bc7367398d7a4d,820.91,821.0,128,82
2022-12-25 16:57:15.632,4e1534b2-6b57-5b3e-a540-6890e87dc55e,2022/12/25/[$LATEST]f1841165aa80419f9730f4eb927cd02e,829.93,830.0,128,82
2022-12-25 16:57:15.466,bbcbbb4f-cf89-5ba6-965e-e76d4ca3d5c6,2022/12/25/[$LATEST]efc843ea92d54494b30f8e88a79c96d9,1142.96,1143.0,128,82
2022-12-25 16:57:15.430,f5a64633-4e20-5de7-8226-1a11cd0a37bf,2022/12/25/[$LATEST]14f7fc1e06df44269caa414d51b280f0,874.11,875.0,128,82
2022-12-25 16:57:15.356,eec7d0cc-c0aa-5c27-92a5-8cee43804247,2022/12/25/[$LATEST]74aab8a145554abca0f5dac68a42353a,841.99,842.0,128,81
2022-12-25 16:57:15.193,9a0e5c24-9468-51c5-808b-00061742ba42,2022/12/25/[$LATEST]4929ba7e55954da981e74fe42d505121,877.63,878.0,128,82
2022-12-25 16:57:15.072,8051e046-c072-5194-8da2-bc644358fa13,2022/12/25/[$LATEST]88aafffcaa04449cb6bc7367398d7a4d,874.72,875.0,128,82
2022-12-25 16:57:14.986,517fef4a-49ab-5e42-b0e5-b368ca8185dc,2022/12/25/[$LATEST]8520b1ce6b794cb99fb6a3163b14124f,886.53,887.0,128,82
2022-12-25 16:57:14.907,c91e228f-03f9-5f4f-97d1-7ead80d3900f,2022/12/25/[$LATEST]4d38d68d9b794584a5662b809cbcc740,783.46,784.0,128,82
2022-12-25 16:57:14.792,acb4e00f-798a-5c2c-910c-bc2dfaa349f0,2022/12/25/[$LATEST]f1841165aa80419f9730f4eb927cd02e,817.09,818.0,128,82
2022-12-25 16:57:14.704,d6fac963-3652-5ef5-b52a-9541b57bc095,2022/12/25/[$LATEST]151cb5e0a63043b4ad4f64296b7a02fe,819.27,820.0,128,82
2022-12-25 16:57:14.193,b9791ee7-eb4e-539e-9b7b-42c5686729c6,2022/12/25/[$LATEST]4929ba7e55954da981e74fe42d505121,854.36,855.0,128,82
2022-12-25 16:57:14.026,7a988e5a-fa24-589d-a684-d278790d6d41,2022/12/25/[$LATEST]8520b1ce6b794cb99fb6a3163b14124f,930.04,931.0,128,82
2022-12-25 16:57:14.007,63b252c3-8535-59a6-95ab-0ee1061c6c7a,2022/12/25/[$LATEST]4d38d68d9b794584a5662b809cbcc740,810.1,811.0,128,82
2022-12-25 16:57:13.804,de561c4c-0eb5-5bc5-89be-406e8d9d9485,2022/12/25/[$LATEST]151cb5e0a63043b4ad4f64296b7a02fe,835.24,836.0,128,82
2022-12-25 16:57:13.752,b3ef651d-01c5-54de-9839-393f82edb102,2022/12/25/[$LATEST]f1841165aa80419f9730f4eb927cd02e,856.57,857.0,128,82
2022-12-25 16:57:13.692,e9de7b93-4d14-57b0-a3e0-27b1ce3cfc2e,2022/12/25/[$LATEST]88aafffcaa04449cb6bc7367398d7a4d,825.97,826.0,128,82
2022-12-25 16:57:13.626,512e9c71-3f83-5a5a-8908-c053bcab343a,2022/12/25/[$LATEST]efc843ea92d54494b30f8e88a79c96d9,815.53,816.0,128,82
2022-12-25 16:57:13.213,0de3451a-c81a-5255-b498-19384b321789,2022/12/25/[$LATEST]4929ba7e55954da981e74fe42d505121,1181.77,1182.0,128,82
2022-12-25 16:57:13.046,caa9d390-bd38-5cd4-b1d8-8fb23e10568c,2022/12/25/[$LATEST]8520b1ce6b794cb99fb6a3163b14124f,868.96,869.0,128,82
2022-12-25 16:57:12.987,2a0d00a1-dfe3-5f48-b166-5c835ccb5a94,2022/12/25/[$LATEST]4d38d68d9b794584a5662b809cbcc740,858.53,859.0,128,82
2022-12-25 16:57:12.666,f149d30d-a1cc-515f-b851-8f2f22eb2483,2022/12/25/[$LATEST]efc843ea92d54494b30f8e88a79c96d9,831.21,832.0,128,81
2022-12-25 16:57:12.574,438e85b8-3f58-5a0c-bc5d-d99abc7f1192,2022/12/25/[$LATEST]88aafffcaa04449cb6bc7367398d7a4d,917.78,918.0,128,82
2022-12-25 16:57:12.572,0c1d5eda-86ad-564d-a291-02f8058a082d,2022/12/25/[$LATEST]f1841165aa80419f9730f4eb927cd02e,837.58,838.0,128,82
2022-12-25 16:57:12.464,46cd53df-6af1-5c78-90d6-0ffde9d6f338,2022/12/25/[$LATEST]151cb5e0a63043b4ad4f64296b7a02fe,804.7,805.0,128,82
2022-12-25 16:57:11.973,3496b01a-4bfe-53d0-b90a-ec38c8d9b60c,2022/12/25/[$LATEST]4929ba7e55954da981e74fe42d505121,844.35,845.0,128,82
2022-12-25 16:57:11.847,32617a51-fff5-53bd-a3e4-26737cd27661,2022/12/25/[$LATEST]4d38d68d9b794584a5662b809cbcc740,818.36,819.0,128,82
2022-12-25 16:57:11.624,5a589f64-6e84-5b6a-aee7-c346eda23eb6,2022/12/25/[$LATEST]151cb5e0a63043b4ad4f64296b7a02fe,814.03,815.0,128,82
2022-12-25 16:57:11.453,c9b5e93b-2a4f-5f15-a424-b519a951654d,2022/12/25/[$LATEST]88aafffcaa04449cb6bc7367398d7a4d,839.66,840.0,128,82
2022-12-25 16:57:11.432,bdde1de9-5d26-5328-81d9-41cbde0018b6,2022/12/25/[$LATEST]f1841165aa80419f9730f4eb927cd02e,855.31,856.0,128,82
2022-12-25 16:57:11.346,1cb74126-4513-59cf-8622-1d04c635b68f,2022/12/25/[$LATEST]efc843ea92d54494b30f8e88a79c96d9,840.19,841.0,128,81
2022-12-25 16:57:11.326,f7658bea-89d9-5178-a15e-d7c80affbf18,2022/12/25/[$LATEST]8520b1ce6b794cb99fb6a3163b14124f,830.46,831.0,128,82
2022-12-25 16:57:10.927,8a1990c6-6ace-5b7c-bf69-cce4e9e80ea0,2022/12/25/[$LATEST]4d38d68d9b794584a5662b809cbcc740,818.82,819.0,128,82
2022-12-25 16:57:10.833,c7d60f11-f055-5d57-9771-53337370788b,2022/12/25/[$LATEST]4929ba7e55954da981e74fe42d505121,821.59,822.0,128,82
2022-12-25 16:57:10.644,8cf06a7c-1e5e-58c5-8631-365e9d7bbd19,2022/12/25/[$LATEST]151cb5e0a63043b4ad4f64296b7a02fe,827.21,828.0,128,82
2022-12-25 16:57:10.616,57688baf-3d57-52db-b5a2-d78dbe75ef64,2022/12/25/[$LATEST]74aab8a145554abca0f5dac68a42353a,873.37,874.0,128,81
2022-12-25 16:57:09.913,20c3d334-6437-55e3-bbd2-8f16e728aaa3,2022/12/25/[$LATEST]4929ba7e55954da981e74fe42d505121,896.42,897.0,128,82
2022-12-25 16:57:09.907,5135688e-cdb4-5b35-a162-34ac4eaae555,2022/12/25/[$LATEST]4d38d68d9b794584a5662b809cbcc740,870.7,871.0,128,82
2022-12-25 16:57:09.906,cf53ecda-3e7f-5dec-81fa-b0f8bd600672,2022/12/25/[$LATEST]8520b1ce6b794cb99fb6a3163b14124f,859.0,860.0,128,82
2022-12-25 16:57:09.847,e53b32d8-7fcf-5404-a2a5-6efafcd1f1d8,2022/12/25/[$LATEST]efc843ea92d54494b30f8e88a79c96d9,790.15,791.0,128,81
2022-12-25 16:57:09.744,eb6c94fb-f217-5b9b-8c14-c8d9710fd246,2022/12/25/[$LATEST]151cb5e0a63043b4ad4f64296b7a02fe,783.28,784.0,128,82
2022-12-25 16:56:22.583,a4917ac1-a94d-55ab-8bf6-26e32bb8bbcb,2022/12/25/[$LATEST]151cb5e0a63043b4ad4f64296b7a02fe,1201.37,1202.0,128,82
2022-12-25 16:56:22.293,a3331b38-55bd-520b-a411-471ad748c995,2022/12/25/[$LATEST]4929ba7e55954da981e74fe42d505121,849.9,850.0,128,82
2022-12-25 16:56:22.126,09f3bddb-6309-52e2-9629-e1f9e1fc6da2,2022/12/25/[$LATEST]4d38d68d9b794584a5662b809cbcc740,789.43,790.0,128,82
2022-12-25 16:56:22.126,ba904fad-dcab-5398-9aae-138f5e5ed806,2022/12/25/[$LATEST]8520b1ce6b794cb99fb6a3163b14124f,900.88,901.0,128,82
2022-12-25 16:56:22.106,c0c03661-bf0f-5c34-86f4-6a433dfa29e8,2022/12/25/[$LATEST]efc843ea92d54494b30f8e88a79c96d9,836.99,837.0,128,81
2022-12-25 16:56:22.015,1fea3b81-161a-58bb-90ba-67a394ef56db,2022/12/25/[$LATEST]74aab8a145554abca0f5dac68a42353a,846.06,847.0,128,81
2022-12-25 16:56:22.012,ea53a4ee-a12a-59e7-bb0a-f8cc23dfbc3b,2022/12/25/[$LATEST]f1841165aa80419f9730f4eb927cd02e,844.58,845.0,128,82
2022-12-25 16:56:21.751,13083377-bb34-502c-9708-6f5539c045f0,2022/12/25/[$LATEST]88aafffcaa04449cb6bc7367398d7a4d,786.2,787.0,128,82
2022-12-25 16:56:21.343,8c76934c-c572-5b4f-879c-cf6e4786f0d1,2022/12/25/[$LATEST]151cb5e0a63043b4ad4f64296b7a02fe,831.59,832.0,128,82
2022-12-25 16:56:21.267,1ae7c779-44dd-5852-95cb-9b5bc629b632,2022/12/25/[$LATEST]4d38d68d9b794584a5662b809cbcc740,838.5,839.0,128,82
2022-12-25 16:56:21.153,2958f8f0-33f2-50fc-ac92-a4d2b1069b62,2022/12/25/[$LATEST]f1841165aa80419f9730f4eb927cd02e,854.96,855.0,128,82
2022-12-25 16:56:21.095,39d33e64-1589-58e8-b0fd-6246977d1688,2022/12/25/[$LATEST]74aab8a145554abca0f5dac68a42353a,888.49,889.0,128,81
2022-12-25 16:56:21.085,06975072-7ab3-589e-95bd-0c50f8474d42,2022/12/25/[$LATEST]8520b1ce6b794cb99fb6a3163b14124f,846.91,847.0,128,82
2022-12-25 16:56:20.911,d4291240-032e-5017-8e66-4e6281da85cb,2022/12/25/[$LATEST]88aafffcaa04449cb6bc7367398d7a4d,836.68,837.0,128,82
2022-12-25 16:56:20.866,3953c034-1dfd-5d2d-943c-9c169f0e6092,2022/12/25/[$LATEST]efc843ea92d54494b30f8e88a79c96d9,832.42,833.0,128,81
2022-12-25 16:56:20.833,71a39c70-49fe-5ee4-8f86-c052cb0dfb38,2022/12/25/[$LATEST]4929ba7e55954da981e74fe42d505121,874.6,875.0,128,82
2022-12-25 16:56:20.751,e9a91bc3-2e26-58c2-80b1-47e1acd57782,2022/12/25/[$LATEST]14f7fc1e06df44269caa414d51b280f0,808.08,809.0,128,82
2022-12-25 16:56:20.483,01011f6a-b5ec-5196-b7bc-4348371f5a08,2022/12/25/[$LATEST]151cb5e0a63043b4ad4f64296b7a02fe,831.1,832.0,128,82
2022-12-25 16:56:20.306,c8219aa9-33fe-5d69-b248-c68bb10db309,2022/12/25/[$LATEST]4d38d68d9b794584a5662b809cbcc740,795.48,796.0,128,82
2022-12-25 16:56:20.225,80df3b81-d840-575a-a879-67a35ab34286,2022/12/25/[$LATEST]8520b1ce6b794cb99fb6a3163b14124f,874.91,875.0,128,82
2022-12-25 16:56:20.175,25324b23-fe02-5d11-a6ed-17017cf11065,2022/12/25/[$LATEST]74aab8a145554abca0f5dac68a42353a,856.06,857.0,128,81
2022-12-25 16:56:20.092,27249f5a-ae71-50fe-85c1-c3782c832e9e,2022/12/25/[$LATEST]f1841165aa80419f9730f4eb927cd02e,824.29,825.0,128,82
2022-12-25 16:56:20.087,f5434a2f-ddb5-54a3-bb4f-160d5f46d17f,2022/12/25/[$LATEST]5f7be210e06942c79f1f1c7cf649f603,851.37,852.0,128,82
2022-12-25 16:56:19.870,203b9e43-1ccf-55d0-8a35-c2619e3c7a90,2022/12/25/[$LATEST]14f7fc1e06df44269caa414d51b280f0,818.11,819.0,128,82
2022-12-25 16:56:19.853,6da8c267-8125-57f1-888e-9e4503d6522d,2022/12/25/[$LATEST]4929ba7e55954da981e74fe42d505121,832.6,833.0,128,82
2022-12-25 16:56:19.686,a7df37a7-7705-526c-a942-6b85f5f70fd3,2022/12/25/[$LATEST]efc843ea92d54494b30f8e88a79c96d9,842.92,843.0,128,81
2022-12-25 16:56:19.651,0ac0058d-85fb-532a-a27a-59af07099c6a,2022/12/25/[$LATEST]88aafffcaa04449cb6bc7367398d7a4d,821.5,822.0,128,82
2022-12-25 16:56:19.643,b2286a9b-6bab-5bff-83d6-36b9e959368b,2022/12/25/[$LATEST]151cb5e0a63043b4ad4f64296b7a02fe,829.58,830.0,128,82
2022-12-25 16:56:19.407,48dceb8f-0d18-5cf6-8da6-b7ad8fead296,2022/12/25/[$LATEST]4d38d68d9b794584a5662b809cbcc740,782.48,783.0,128,82
2022-12-25 16:56:19.295,9cdd6b70-aac0-5fcf-882a-37522832a08f,2022/12/25/[$LATEST]74aab8a145554abca0f5dac68a42353a,845.51,846.0,128,81
2022-12-25 16:56:19.245,4d549e19-00fd-58db-adeb-c23b820ff564,2022/12/25/[$LATEST]8520b1ce6b794cb99fb6a3163b14124f,846.7,847.0,128,82
2022-12-25 16:56:19.187,dd878dff-63c4-5a9e-b7e2-d1dde136a7ea,2022/12/25/[$LATEST]5f7be210e06942c79f1f1c7cf649f603,793.91,794.0,128,82
2022-12-25 16:56:19.154,6a7be939-6d51-508e-b709-b51befa34eee,2022/12/25/[$LATEST]f1841165aa80419f9730f4eb927cd02e,814.76,815.0,128,82
2022-12-25 16:56:19.030,d51b2a97-c4d0-58e1-933e-76b546221d3d,2022/12/25/[$LATEST]14f7fc1e06df44269caa414d51b280f0,842.45,843.0,128,81
2022-12-25 16:56:18.933,0c6a8a5f-b26b-5863-b942-d67d30999dbf,2022/12/25/[$LATEST]4929ba7e55954da981e74fe42d505121,845.09,846.0,128,82
2022-12-25 16:56:18.784,3a9f6fa3-2ab0-5c9a-926b-3381a84192fa,2022/12/25/[$LATEST]151cb5e0a63043b4ad4f64296b7a02fe,815.87,816.0,128,82
2022-12-25 16:56:18.771,d94a5bc9-17c4-5cff-8f73-07eb95358923,2022/12/25/[$LATEST]88aafffcaa04449cb6bc7367398d7a4d,893.96,894.0,128,82
2022-12-25 16:56:18.506,c650455d-6219-5d6e-9826-197fe0e8930e,2022/12/25/[$LATEST]4d38d68d9b794584a5662b809cbcc740,817.13,818.0,128,82
2022-12-25 16:56:18.252,c5b2e15e-77c9-5b8f-b100-bd7cf53854cf,2022/12/25/[$LATEST]f1841165aa80419f9730f4eb927cd02e,871.41,872.0,128,82
2022-12-25 16:56:18.227,10b65bbc-5b96-56d3-b49b-079ed96748b3,2022/12/25/[$LATEST]5f7be210e06942c79f1f1c7cf649f603,838.62,839.0,128,82
2022-12-25 16:56:18.034,a17a4863-cd2a-5112-94c9-14414fdbd4ce,2022/12/25/[$LATEST]4929ba7e55954da981e74fe42d505121,841.72,842.0,128,82
2022-12-25 16:56:18.010,f96491a3-21b3-53e0-bdc8-cd81a342fe94,2022/12/25/[$LATEST]14f7fc1e06df44269caa414d51b280f0,855.21,856.0,128,81
2022-12-25 16:56:18.005,e5649e81-28e6-5613-8c1e-c2a3aa179bac,2022/12/25/[$LATEST]8520b1ce6b794cb99fb6a3163b14124f,838.24,839.0,128,82
2022-12-25 16:56:17.923,d56343dd-8d4e-5700-b734-1fff0fbf1960,2022/12/25/[$LATEST]151cb5e0a63043b4ad4f64296b7a02fe,857.69,858.0,128,82
2022-12-25 16:56:17.895,d2d71169-f02d-50f1-bd00-4d4b72dc652d,2022/12/25/[$LATEST]74aab8a145554abca0f5dac68a42353a,817.14,818.0,128,81
2022-12-25 16:56:17.647,86f03283-3e7e-53d2-9d0e-6ea1bc8e460e,2022/12/25/[$LATEST]4d38d68d9b794584a5662b809cbcc740,780.82,781.0,128,82
2022-12-25 16:56:17.591,25cd23be-ce79-5d60-b7bb-7f9c4c898300,2022/12/25/[$LATEST]88aafffcaa04449cb6bc7367398d7a4d,817.39,818.0,128,82
2022-12-25 16:56:17.372,de234e5e-af4a-592c-bd16-127c2dba966c,2022/12/25/[$LATEST]f1841165aa80419f9730f4eb927cd02e,815.77,816.0,128,82
2022-12-25 16:56:17.307,0b2a68d6-dadc-5024-93e2-34f4582c6e44,2022/12/25/[$LATEST]5f7be210e06942c79f1f1c7cf649f603,814.84,815.0,128,82
2022-12-25 16:56:17.150,c81da7e2-de10-5b71-a74f-fbc05cfff6ce,2022/12/25/[$LATEST]14f7fc1e06df44269caa414d51b280f0,1218.58,1219.0,128,81
2022-12-25 16:56:17.003,110f3d4c-d925-563b-9516-616e5bd5b85b,2022/12/25/[$LATEST]151cb5e0a63043b4ad4f64296b7a02fe,817.47,818.0,128,82
2022-12-25 16:56:16.915,ecd6aec1-3421-59d2-902e-f2e3b6d10c0e,2022/12/25/[$LATEST]74aab8a145554abca0f5dac68a42353a,835.0,836.0,128,81
2022-12-25 16:56:16.786,e50a396b-8c61-53eb-ad1f-65490e8e5637,2022/12/25/[$LATEST]4d38d68d9b794584a5662b809cbcc740,818.51,819.0,128,82
2022-12-25 16:56:16.773,30af4576-5065-56b6-946d-1954d28a0bc2,2022/12/25/[$LATEST]8520b1ce6b794cb99fb6a3163b14124f,868.97,869.0,128,82
2022-12-25 16:56:16.712,d8e58c64-ead7-5ca6-a487-d046683832c6,2022/12/25/[$LATEST]88aafffcaa04449cb6bc7367398d7a4d,816.3,817.0,128,82
2022-12-25 16:56:16.573,f2c267c2-056f-575e-9a20-3be087801282,2022/12/25/[$LATEST]4929ba7e55954da981e74fe42d505121,823.36,824.0,128,82
2022-12-25 16:56:16.307,48de5932-5e88-5595-9b1d-0510dc675bf5,2022/12/25/[$LATEST]5f7be210e06942c79f1f1c7cf649f603,825.2,826.0,128,82
2022-12-25 16:56:16.035,4598e730-c902-5802-a991-bb124bed2662,2022/12/25/[$LATEST]74aab8a145554abca0f5dac68a42353a,864.82,865.0,128,81
2022-12-25 16:56:15.851,24fdd0b3-81bd-5fb0-8591-8c910352c437,2022/12/25/[$LATEST]88aafffcaa04449cb6bc7367398d7a4d,817.75,818.0,128,82
2022-12-25 16:56:15.745,b2619094-622d-5b24-8cc2-ccb6e0c380a3,2022/12/25/[$LATEST]8520b1ce6b794cb99fb6a3163b14124f,831.7,832.0,128,82
2022-12-25 16:56:15.713,a36cc4e3-2fed-59dd-a9c4-98c1ad03a10b,2022/12/25/[$LATEST]4929ba7e55954da981e74fe42d505121,845.72,846.0,128,82
2022-12-25 16:56:15.590,086ca4de-94cb-575d-8269-f8fc16255a29,2022/12/25/[$LATEST]14f7fc1e06df44269caa414d51b280f0,849.27,850.0,128,81
